id,name,type,humanReadableCardType,frameType,desc,archetype,cardmarket_price,tcgplayer_price,ebay_price,amazon_price,coolstuffinc_price
17183908,Yang Zing Path,Spell Card,Normal Spell,spell,"Target 3 ""Yang Zing"" monsters in your Graveyard; shuffle all 3 into the Deck, then draw 2 cards. You can only activate 1 ""Yang Zing Path"" per turn.",Yang Zing,0.69,0.84,2.25,1.75,1.99
43577607,Yang Zing Prana,Spell Card,Continuous Spell,spell,"This card gains these effects, based on the number of different Attributes the ""Yang Zing"" monsters in your Graveyard have.
● 2 or more: All ""Yang Zing"" monsters you control gain 500 ATK.
● 3 or more: If a ""Yang Zing"" monster(s) you control would be destroyed by battle or card effect, you can send this card to the Graveyard instead.
● 4 or more: Your opponent cannot Set monsters. Change all face-up monsters your opponent controls to Attack Position.
● 5 or more: You can send this card to the Graveyard; destroy all cards on the field.",Yang Zing,0.03,0.08,0.99,0.2,0.25
4542651,Yellow Luster Shield,Spell Card,Continuous Spell,spell,Increase the DEF of all monsters on your side of the field by 300 points.,,0.02,0.08,0.99,0.25,0.25
27918963,Yosen Training Grounds,Spell Card,Continuous Spell,spell,"Each time a ""Yosenju"" monster(s) is Normal or Special Summoned, place 1 Yosen Counter on this card. You can remove any number of Yosen Counters from this card; apply this effect, depending on the number of Yosen Counters removed. You can only use this effect of ""Yosen Training Grounds"" once per turn.
● 1 Counter: All ""Yosenju"" monsters you currently control gain 300 ATK until the end of this turn (even if this card leaves the field).
● 3 Counters: Add 1 ""Yosenju"" card from your Deck or Graveyard to your hand.",Yosenju,0.17,0.1,2.0,0.25,0.39
79861914,Yosen Whirlwind,Spell Card,Continuous Spell,spell,"Activate this card by paying 800 LP. Once per turn, if a face-up ""Yosenju"" monster you control returns to the hand (except during the Damage Step): You can target 1 card your opponent controls; return it to the hand. During your End Phase, unless this effect was activated this turn (and was not negated), destroy this card.",Yosenju,0.09,0.17,0.99,0.25,0.49
61884774,Yosenju Oroshi Channeling,Spell Card,Normal Spell,spell,"If you control no monsters: Activate 1 of the following effects; also for the rest of this turn after this card resolves, you cannot Special Summon monsters, except ""Yosenju"" monsters.
● Add 1 Level 5 or higher ""Yosenju"" monster from your Deck to your hand.
● Place 1 ""Yosenju Shinchu L"" and 1 ""Yosenju Shinchu R"" from your Deck in your Pendulum Zones, but destroy them during your opponent's next End Phase.",Yosenju,0.07,0.12,0.99,0.25,0.25
54880296,Yosenju Wind Worship,Spell Card,Quick-Play Spell,spell,"If you control 3 or more ""Yosenju"" Monster Cards with different names: Return as many ""Yosenju"" Monster Cards you control to the hand as possible, then you can draw until you have 5 cards in your hand. You can only activate 1 ""Yosenju Wind Worship"" per turn.",Yosenju,0.03,0.09,0.99,0.25,0.49
32056070,You and A.I.,Spell Card,Continuous Spell,spell,"If a Cyberse monster(s) with 2300 original ATK is Special Summoned: You can activate 1 of these effects, based on the Attribute of that monster(s) on the field;
● EARTH/WATER: Halve the ATK of 1 face-up monster on the field until the end of this turn.
● WIND/LIGHT: Negate the effects of 1 face-up card on the field until the end of this turn.
● FIRE/DARK: Special Summon 1 ""@Ignister Token"" (Cyberse/DARK/Level 1/ATK 0/DEF 0).
You can only use each effect of ""You and A.I."" once per turn for each Attribute.",A.I.,0.03,0.1,0.99,0.34,0.49
81332143,Yu-Jo Friendship,Spell Card,Normal Spell,spell,"Offer your opponent a handshake. If they accept your handshake, each player's Life Points become half the combined Life Points of both players. If you have ""Unity"" in your hand and show it to your opponent, they must accept the handshake.",,65.25,44.82,15.0,113.98,59.99
29369059,Yummy☆Surprise,Spell Card,Quick-Play Spell,spell,"Activate 1 of these effects (but you can only use each effect of ""Yummy☆Surprise"" once per turn);
● Target 2 LIGHT Beast monsters you control and 2 cards your opponent controls; return them to the hand.
● Special Summon 1 ""Yummy"" monster from your hand or GY, but it cannot attack directly this turn.
● Return 1 Field Spell from your face-up field or GY to the hand, then you can place 1 ""Yummy"" Field Spell from your hand face-up on your field.",Yummy,0.0,0.0,0.0,0.0,0.0
93360904,Yummysment★Acrockie,Spell Card,Field Spell,spell,"If you Synchro Summon a LIGHT Beast Synchro Monster: You can target 1 card your opponent controls; destroy it. If a face-up monster(s) you control leaves the field by an opponent's card effect (except during the Damage Step): You can Special Summon 1 ""Yummy"" monster from your Deck. If this card is in your GY: You can target 2 ""Yummy"" monsters in your GY and/or banishment; place them and this card on the bottom of the Deck in any order. You can only use each effect of ""Yummysment★Acrockie"" once per turn.",Yummy,0.0,0.0,0.0,0.0,0.0
66975205,Yummysment☆Minion,Spell Card,Field Spell,spell,"""Yummy"" monsters you control gain 500 ATK for each LIGHT Beast monster on the field. You can only use each of the following effects of ""Yummysment☆Minion"" once per turn. If you control a Link-1 monster: You can target 1 Level 1 ""Yummy"" monster in your GY; Special Summon it. If this card is in your GY: You can target 2 ""Yummy"" monsters in your GY and/or banishment; place them and this card on the bottom of the Deck in any order.",Yummy,0.0,0.0,0.0,0.0,0.0
62499965,Z-ONE,Spell Card,Normal Spell,spell,"When this Set card is destroyed and sent to the Graveyard, select 1 Continuous Spell or Field Spell Card in your Graveyard, and add it to your hand.",,0.08,0.09,2.0,0.25,0.49
64230128,Zaralaam the Dark Palace,Spell Card,Field Spell,spell,"While you control a monster equipped with ""Dunnell, the Noble Arms of Light"", your opponent cannot activate cards or effects during the Battle Phase. Once per turn, when your ""Adventurer Token"" destroys an opponent's monster by battle: You can inflict damage to your opponent equal to that destroyed monster's original ATK. Once per turn, during your Main Phase, if the previous effect was activated this turn: You can add 1 Field Spell that mentions ""Adventurer Token"" from your Deck or GY to your hand, except ""Zaralaam the Dark Palace"".",Adventurer,0.02,0.04,0.99,0.25,0.49
5255013,Zefra Path,Spell Card,Continuous Spell,spell,"Activate this card only if you have 2 ""Zefra"" cards in your Pendulum Zones, with active Pendulum Scales of 1 and 7. If this card is activated: Shuffle all monsters you control into the Deck, except ""Zefra"" monsters. Neither player can Special Summon monsters, except from the hand or the Extra Deck. While you have a card(s) in your Pendulum Zone, this card cannot be targeted by card effects. Destroy this card if a card(s) in your Pendulum Zone is destroyed.",Zefra,0.06,0.17,1.0,0.25,0.39
74580251,Zefra Providence,Spell Card,Normal Spell,spell,"Add 1 ""Zefra"" card from your Deck to your hand, except ""Zefra Providence"". If a ""Zefra"" card(s) you control would be destroyed, except the turn this card was sent to the Graveyard, you can banish this card from your Graveyard instead. You can only activate 1 ""Zefra Providence"" per turn.",Zefra,0.09,0.18,1.49,1.17,0.79
97946536,Zektrike Kou-ou,Spell Card,Normal Spell,spell,"(This card is always treated as an ""Inzektor"" card.)
Send 1 other ""Inzektor"" card from your hand or face-up field to the GY, then activate 1 of these effects;
● Choose 1 ""Inzektor"" monster from your Deck and either Special Summon it, or equip it to 1 ""Inzektor"" monster you control.
● Equip 1 ""Inzektor"" Equip Spell from your Deck to 1 ""Inzektor"" monster you control.
You can only activate 1 ""Zektrike Kou-ou"" per turn.",Inzektor,0.63,0.4,1.34,12.45,1.49
61011311,Zenmailfunction,Spell Card,Normal Spell,spell,"Target 1 ""Wind-Up"" monster in your Graveyard; Special Summon it in face-up Defense Position. Its effect(s) is negated, and it cannot be Tributed or used as a Synchro Material Monster.",Wind-Up,0.06,0.14,0.99,0.25,0.49
81756897,Zera Ritual,Spell Card,Ritual Spell,spell,"This card is used to Ritual Summon ""Zera the Mant"". You must also Tribute monsters from the field or your hand whose total Levels equal 8 or more.",,0.1,0.17,3.75,1.27,0.39
60162470,Zero Extra Link,Spell Card,Continuous Spell,spell,"Activate this card by targeting 1 Link Monster you control that is co-linked to a Link Monster in the Extra Monster Zone. The targeted monster gains 800 ATK for each Link Monster on the field. If a Link Monster is Link Summoned using the targeted monster as material: That Link Monster gains the same ATK increase that the targeted monster had, until the end of this turn (even if this card leaves the field). After damage calculation, if the targeted monster attacked: Destroy this card.",,0.06,0.04,0.99,4.44,0.25
30562585,ZERO-MAX,Spell Card,Normal Spell,spell,"Activate only if you have no cards in your hand. Select 1 ""Infernity"" monster in your Graveyard. Special Summon it, and destroy all face-up monsters on the field with ATK lower than the Special Summoned monster's ATK. You cannot conduct your Battle Phase during the same turn you activate this card.",Infernity,1.19,1.45,4.29,4.99,1.99
85446833,Zerozerock,Spell Card,Continuous Spell,spell,Your opponent cannot target face-up Attack Position monsters with 0 ATK for attacks.,,0.12,0.16,0.99,0.25,0.25
95664204,Zexal Catapult,Spell Card,Normal Spell,spell,"Special Summon 1 ""ZW -"" or ""ZS -"" monster from your hand, then, if you control a ""Utopia"" monster, you can make all monsters you currently control become all Level 4 or all Level 5. During your Main Phase, except the turn this card was sent to the GY: You can banish 1 ""ZW -"" or ""ZS -"" monster and this card from your GY, then target 1 card your opponent controls; destroy it. You can only use each effect of ""Zexal Catapult"" once per turn.",Zexal,0.15,0.12,0.99,0.34,0.49
62623659,Zexal Construction,Spell Card,Normal Spell,spell,"Reveal 1 card in your hand, and if you do, add 1 of the following cards from your Deck to your hand, then shuffle the revealed card into the Deck.
● ""ZW -"" monster
● ""ZS -"" monster
● ""Zexal"" Spell/Trap
● ""Rank-Up-Magic"" Spell
● ""Rank-Down-Magic"" Spell
You can only activate 1 ""Zexal Construction"" per turn.",Zexal,0.14,0.18,0.99,0.34,0.39
4017398,Zexal Entrust,Spell Card,Normal Spell,spell,"Target 1 ""Utopia"", ""ZW -"", or ""ZS -"" monster in your GY; add it to your hand or Special Summon it. If your opponent's LP are at least 2000 higher than yours, except the turn this card was sent to the GY: You can banish this card from your GY, then target 1 ""Zexal"" Spell/Trap in your GY, except ""Zexal Entrust""; add it to your hand. You can only use each effect of ""Zexal Entrust"" once per turn.",Zexal,0.06,0.08,0.99,49.99,0.25
95856586,Zexal Field,Spell Card,Field Spell,spell,"Your opponent cannot activate cards or effects in response to the activation of your cards and effects that target an Xyz Monster you control. During your Draw Phase, before you draw: You can place 1 ""Shining Draw"" from your Deck on top of your Deck. If an Xyz Monster(s) is Special Summoned to your field (except during the Damage Step): You can target 1 of those monsters; attach 1 Xyz Monster from your Extra Deck or GY to that monster as material. You can only use this effect of ""Zexal Field"" once per turn.",Zexal,0.14,0.25,0.99,0.34,0.79
675319,Zodiac Sign,Spell Card,Field Spell,spell,"All ""Zoodiac"" monsters you control gain 300 ATK and DEF. Monsters your opponent controls cannot target face-up Beast-Warrior-Type monsters you control for attacks, except the Beast-Warrior-Type monster you control with the highest ATK (either, if tied). Once per turn, if a ""Zoodiac"" monster(s) you control would be destroyed by card effect, you can destroy 1 monster in your hand or field instead of 1 ""Zoodiac"" monster.",Zoodiac,0.05,0.11,0.99,0.25,0.49
38363525,Zombie Necronize,Spell Card,Normal Spell,spell,"If a Level 5 or higher Zombie monster is on the field: Target 1 monster your opponent controls; take control of it until the End Phase. During your Main Phase, if this card is in your GY: You can shuffle 1 of your banished Zombie monsters into the Deck, and if you do, Set this card, but banish it when it leaves the field. You can only use 1 ""Zombie Necronize"" effect per turn, and only once that turn.",,0.43,1.72,5.49,4.49,2.99
